Label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
3,0,321673,0,43,14605,10297,14563,14375,13634,2370,1752,25,0,0,844218,0,-2048,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,-588,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,2047,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,517,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,118,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,56,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,45,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0
3,0,844218,0,-2048,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,-588,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,2047,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,517,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,118,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,56,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,45,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,43,259586,64605,33004,29091,27158,37203,29650,51,0
3,0,844218,0,-588,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,2047,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,517,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,118,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,56,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,45,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,43,259586,64605,33004,29091,27158,37203,29650,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0
3,0,844218,0,2047,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,517,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,118,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,56,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,45,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,43,259586,64605,33004,29091,27158,37203,29650,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,-2048,493223,276635,212970,108476,26926,4590,6460,51,0
3,0,844218,0,517,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,118,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,56,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,45,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,43,259586,64605,33004,29091,27158,37203,29650,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,-2048,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,1272,493223,276635,212970,108476,26926,4590,6460,51,0
3,0,844218,0,118,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,56,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,45,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,43,259586,64605,33004,29091,27158,37203,29650,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,-2048,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,1272,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,234,493223,276635,212970,108476,26926,4590,6460,51,0
3,0,844218,0,56,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,45,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,43,259586,64605,33004,29091,27158,37203,29650,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,-2048,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,1272,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,234,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,73,493223,276635,212970,108476,26926,4590,6460,51,0
3,0,844218,0,45,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,43,259586,64605,33004,29091,27158,37203,29650,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,-2048,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,1272,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,234,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,73,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,50,493223,276635,212970,108476,26926,4590,6460,51,0
3,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,43,259586,64605,33004,29091,27158,37203,29650,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,-2048,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,1272,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,234,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,73,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,50,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0
3,0,844218,0,44,259586,64605,33004,29091,27158,37203,29650,51,0,0,844218,0,43,259586,64605,33004,29091,27158,37203,29650,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,-2048,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,1272,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,234,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,73,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,50,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0
3,0,844218,0,43,259586,64605,33004,29091,27158,37203,29650,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,-2048,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,1272,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,234,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,73,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,50,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0
3,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,-2048,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,1272,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,234,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,73,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,50,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0
3,0,122978,0,-2048,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,1272,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,234,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,73,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,50,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0
3,0,122978,0,1272,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,234,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,73,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,50,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0
3,0,122978,0,234,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,73,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,50,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0
3,0,122978,0,73,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,50,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,2047,66837,123469,123574,176977,79735,20143,4418,51,0
3,0,122978,0,50,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,2047,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-1253,66837,123469,123574,176977,79735,20143,4418,51,0
3,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,2047,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-1253,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-233,66837,123469,123574,176977,79735,20143,4418,51,0
3,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,2047,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-1253,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-233,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,3,66837,123469,123574,176977,79735,20143,4418,51,0
3,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,2047,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-1253,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-233,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,3,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,40,66837,123469,123574,176977,79735,20143,4418,51,0
3,0,122978,0,44,493223,276635,212970,108476,26926,4590,6460,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,2047,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-1253,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-233,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,3,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,40,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0
3,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,2047,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-1253,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-233,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,3,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,40,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,45,66837,123469,123574,176977,79735,20143,4418,51,0
3,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,2047,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-1253,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-233,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,3,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,40,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,45,66837,123469,123574,176977,79735,20143,4418,51,0,0,2020836,0,45,184323,99014,178555,110495,63118,61725,8658,51,0
3,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,2047,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-1253,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-233,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,3,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,40,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,45,66837,123469,123574,176977,79735,20143,4418,51,0,0,2020836,0,45,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,44,184323,99014,178555,110495,63118,61725,8658,51,0
3,0,1329474,0,2047,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-1253,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-233,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,3,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,40,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,45,66837,123469,123574,176977,79735,20143,4418,51,0,0,2020836,0,45,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,44,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,38,184323,99014,178555,110495,63118,61725,8658,51,0
3,0,1329474,0,-1253,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,-233,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,3,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,40,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,45,66837,123469,123574,176977,79735,20143,4418,51,0,0,2020836,0,45,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,44,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,38,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,43,184323,99014,178555,110495,63118,61725,8658,51,0
3,0,1329474,0,-233,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,3,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,40,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,45,66837,123469,123574,176977,79735,20143,4418,51,0,0,2020836,0,45,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,44,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,38,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,43,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,-130,184323,99014,178555,110495,63118,61725,8658,51,0
3,0,1329474,0,3,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,40,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,44,66837,123469,123574,176977,79735,20143,4418,51,0,0,1329474,0,45,66837,123469,123574,176977,79735,20143,4418,51,0,0,2020836,0,45,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,44,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,38,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,43,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,-130,184323,99014,178555,110495,63118,61725,8658,51,0,0,2020836,0,2047,184323,99014,178555,110495,63118,61725,8658,51,0
